MasterID,Mag,Magerr,RA,Dec,MJD,Blend
1001018044133,15.47,0.06,50.47728,-0.66043,54404.29980,0
1001018044133,15.45,0.06,50.47735,-0.66038,54404.30974,0
1001018044133,15.47,0.06,50.47732,-0.66038,54404.33883,0
1001018044133,15.45,0.06,50.47736,-0.66039,54404.34657,0
1001018044133,15.43,0.06,50.47733,-0.66041,54355.47105,0
1001018044133,15.42,0.06,50.47736,-0.66044,54355.47764,0
1001018044133,15.44,0.06,50.47737,-0.66038,54355.48420,0
1001018044133,15.43,0.06,50.47736,-0.66042,54355.49071,0
1001018044133,15.44,0.06,50.47737,-0.66042,54801.28822,0
1001018044133,15.43,0.06,50.47741,-0.66042,54801.29611,0
1001018044133,15.47,0.06,50.47741,-0.66043,54801.30393,0
1001018044133,15.48,0.06,50.47737,-0.66039,54801.31170,0
1001018044133,15.44,0.06,50.47736,-0.66043,54829.16800,0
1001018044133,15.44,0.06,50.47737,-0.66041,54829.17525,0
1001018044133,15.43,0.06,50.47735,-0.66041,54829.18234,0
1001018044133,15.44,0.06,50.47739,-0.66041,54829.18952,0
1001018044133,15.42,0.06,50.47736,-0.66042,54506.10897,0
1001018044133,15.46,0.06,50.47738,-0.66037,54506.11535,0
1001018044133,15.44,0.06,50.47739,-0.66041,54506.12175,0
1001018044133,15.47,0.06,50.47740,-0.66039,54506.12815,0
1001018044133,15.44,0.06,50.47736,-0.66042,54525.10186,0
1001018044133,15.22,0.06,50.47735,-0.66036,54525.10620,0
1001018044133,15.44,0.06,50.47738,-0.66038,54525.11056,0
1001018044133,15.47,0.06,50.47737,-0.66037,54525.11492,0
1001018044133,16.32,0.07,50.47744,-0.66040,54466.23346,0
1001018044133,16.22,0.07,50.47737,-0.66043,54466.24104,0
1001018044133,16.13,0.07,50.47732,-0.66034,54466.24864,0
1001018044133,16.01,0.07,50.47738,-0.66038,54466.25621,0
1001018044133,15.48,0.07,50.47740,-0.66040,54532.10107,0
1001018044133,15.44,0.07,50.47733,-0.66043,54532.10492,0
1001018044133,15.46,0.07,50.47734,-0.66045,54532.10875,0
1001018044133,15.43,0.07,50.47742,-0.66039,54532.11258,0
1001018044133,16.48,0.07,50.47737,-0.66041,54773.32947,0
1001018044133,16.46,0.07,50.47737,-0.66029,54773.33487,0
1001018044133,16.30,0.07,50.47742,-0.66043,54773.34020,0
1001018044133,16.25,0.07,50.47739,-0.66035,54773.34552,0
1001018044133,15.57,0.06,50.47737,-0.66038,54789.22460,0
1001018044133,15.58,0.06,50.47736,-0.66042,54789.23375,0
1001018044133,15.57,0.06,50.47735,-0.66041,54789.24275,0
1001018044133,15.58,0.06,50.47740,-0.66039,54789.25157,0
1001018044133,15.47,0.06,50.47739,-0.66040,54747.46197,0
1001018044133,15.47,0.06,50.47739,-0.66041,54747.46917,0
1001018044133,15.48,0.06,50.47735,-0.66042,54747.47638,0
1001018044133,15.45,0.06,50.47739,-0.66040,54747.48362,0
1001018044133,15.71,0.07,50.47730,-0.66045,54767.30586,0
1001018044133,15.81,0.06,50.47740,-0.66039,54767.31377,0
1001018044133,15.83,0.06,50.47739,-0.66039,54767.32163,0
1001018044133,15.88,0.06,50.47734,-0.66042,54767.32958,0
1001018044133,16.45,0.07,50.47740,-0.66035,54738.39947,0
1001018044133,16.66,0.07,50.47743,-0.66021,54738.41043,0
1001018044133,16.90,0.08,50.47748,-0.66031,54738.42140,0
1001018044133,17.20,0.09,50.47749,-0.66039,54738.43243,0
1001018044133,15.43,0.06,50.47737,-0.66039,55069.41632,0
1001018044133,15.45,0.06,50.47733,-0.66041,55069.42234,0
1001018044133,15.46,0.06,50.47734,-0.66042,55069.42836,0
1001018044133,15.43,0.06,50.47739,-0.66042,55069.43447,0
1001018044133,15.44,0.06,50.47736,-0.66040,55178.16641,0
1001018044133,15.45,0.06,50.47735,-0.66040,55178.17326,0
1001018044133,15.47,0.06,50.47735,-0.66044,55178.18017,0
1001018044133,15.49,0.06,50.47732,-0.66039,55178.18709,0
1001018044133,15.48,0.06,50.47734,-0.66039,55185.18134,0
1001018044133,15.47,0.06,50.47736,-0.66038,55185.18646,0
1001018044133,15.41,0.06,50.47736,-0.66045,55185.19165,0
1001018044133,15.46,0.06,50.47738,-0.66037,55185.19679,0
1001018044133,15.50,0.06,50.47738,-0.66035,54881.13943,0
1001018044133,15.46,0.06,50.47736,-0.66035,54881.14546,0
1001018044133,15.47,0.06,50.47736,-0.66043,54881.15149,0
1001018044133,15.46,0.06,50.47741,-0.66050,54881.15752,0
1001018044133,15.49,0.06,50.47732,-0.66038,54851.15937,0
1001018044133,15.49,0.06,50.47735,-0.66042,54851.16564,0
1001018044133,15.49,0.06,50.47736,-0.66039,54851.17205,0
1001018044133,15.49,0.06,50.47737,-0.66045,54851.17855,0
1001018044133,15.45,0.06,50.47738,-0.66039,54862.09445,0
1001018044133,15.45,0.06,50.47737,-0.66044,54862.10358,0
1001018044133,15.42,0.06,50.47734,-0.66046,54862.11259,0
1001018044133,15.46,0.06,50.47737,-0.66040,54862.12168,0
1001018044133,15.48,0.06,50.47735,-0.66039,55152.33639,0
1001018044133,15.49,0.06,50.47738,-0.66042,55152.34397,0
1001018044133,15.49,0.06,50.47737,-0.66042,55152.35172,0
