MasterID,Mag,Magerr,RA,Dec,MJD,Blend
1009119039078,15.82,0.07,335.04060,-9.45273,53705.11779,0
1009119039078,15.83,0.07,335.04063,-9.45272,53705.12211,0
1009119039078,15.85,0.07,335.04064,-9.45267,53705.12647,0
1009119039078,15.84,0.07,335.04059,-9.45271,53705.13083,0
1009119039078,15.76,0.07,335.04058,-9.45269,53729.05437,0
1009119039078,15.87,0.07,335.04067,-9.45273,53729.05766,0
1009119039078,15.80,0.07,335.04057,-9.45271,53729.06097,0
1009119039078,15.87,0.07,335.04062,-9.45270,53729.06426,0
1009119039078,15.83,0.07,335.04061,-9.45269,53561.34643,0
1009119039078,15.82,0.07,335.04051,-9.45266,53561.35293,0
1009119039078,15.83,0.07,335.04057,-9.45265,53561.35945,0
1009119039078,15.83,0.07,335.04057,-9.45267,53561.36593,0
1009119039078,15.79,0.07,335.04064,-9.45275,53550.44784,0
1009119039078,15.80,0.07,335.04061,-9.45266,53550.45301,0
1009119039078,15.84,0.07,335.04058,-9.45268,53550.45819,0
1009119039078,15.85,0.07,335.04053,-9.45267,53550.46336,0
1009119039078,15.79,0.06,335.04060,-9.45270,53687.17064,0
1009119039078,15.80,0.07,335.04059,-9.45265,53687.17591,0
1009119039078,15.84,0.07,335.04056,-9.45263,53687.18118,0
1009119039078,15.83,0.07,335.04061,-9.45268,53687.18646,0
1009119039078,15.81,0.07,335.04059,-9.45270,53699.11578,0
1009119039078,15.84,0.07,335.04058,-9.45273,53699.12431,0
1009119039078,15.84,0.07,335.04061,-9.45269,53699.13283,0
1009119039078,15.84,0.07,335.04056,-9.45271,53699.14136,0
1009119039078,15.83,0.07,335.04056,-9.45273,53654.18055,0
1009119039078,15.83,0.07,335.04059,-9.45268,53654.18612,0
1009119039078,15.83,0.07,335.04057,-9.45272,53654.19163,0
1009119039078,15.81,0.07,335.04061,-9.45266,53654.19713,0
1009119039078,15.83,0.07,335.04058,-9.45267,53667.13839,0
1009119039078,15.82,0.07,335.04060,-9.45273,53667.14634,0
1009119039078,15.81,0.07,335.04062,-9.45270,53667.15435,0
1009119039078,15.86,0.07,335.04057,-9.45268,53667.16234,0
1009119039078,15.82,0.07,335.04064,-9.45270,53618.28067,0
1009119039078,15.86,0.07,335.04066,-9.45269,53618.28713,0
1009119039078,15.83,0.07,335.04060,-9.45268,53618.29358,0
1009119039078,15.81,0.07,335.04067,-9.45269,53618.30003,0
1009119039078,15.79,0.07,335.04061,-9.45275,53636.20543,0
1009119039078,15.77,0.07,335.04061,-9.45263,53636.21302,0
1009119039078,15.82,0.07,335.04059,-9.45269,53636.22066,0
1009119039078,15.79,0.07,335.04062,-9.45271,53636.22824,0
1009119039078,15.80,0.06,335.04057,-9.45272,53975.26890,0
1009119039078,15.81,0.06,335.04056,-9.45274,53975.27530,0
1009119039078,15.80,0.06,335.04061,-9.45271,53975.28171,0
1009119039078,15.84,0.06,335.04057,-9.45271,53975.28813,0
1009119039078,15.81,0.07,335.04064,-9.45271,54070.11645,0
1009119039078,15.77,0.07,335.04059,-9.45263,54070.12159,0
1009119039078,15.81,0.07,335.04064,-9.45272,54070.12673,0
1009119039078,15.86,0.07,335.04063,-9.45265,54070.13187,0
1009119039078,15.86,0.06,335.04061,-9.45269,54093.06021,0
1009119039078,15.84,0.06,335.04061,-9.45268,54093.06671,0
1009119039078,15.84,0.06,335.04057,-9.45269,54093.07317,0
1009119039078,15.82,0.06,335.04061,-9.45276,54093.07966,0
1009119039078,15.75,0.11,335.04054,-9.45265,53925.40264,0
1009119039078,15.74,0.11,335.04060,-9.45273,53925.40413,0
1009119039078,15.82,0.11,335.04053,-9.45264,53925.40567,0
1009119039078,15.78,0.11,335.04056,-9.45276,53925.40719,0
1009119039078,16.01,0.15,335.04054,-9.45263,53892.44668,0
1009119039078,15.81,0.13,335.04045,-9.45264,53892.44765,0
1009119039078,15.88,0.13,335.04054,-9.45265,53892.44862,0
1009119039078,15.67,0.13,335.04056,-9.45264,53892.44958,0
1009119039078,15.78,0.11,335.04052,-9.45260,53904.42064,0
1009119039078,15.78,0.11,335.04059,-9.45258,53904.42170,0
1009119039078,15.75,0.11,335.04045,-9.45270,53904.42277,0
1009119039078,15.75,0.11,335.04061,-9.45262,53904.42383,0
1009119039078,15.84,0.07,335.04057,-9.45273,53906.39449,0
1009119039078,15.84,0.07,335.04058,-9.45270,53906.40157,0
1009119039078,15.86,0.07,335.04056,-9.45270,53906.40870,0
1009119039078,15.87,0.07,335.04056,-9.45273,53906.41576,0
1009119039078,15.88,0.07,335.04055,-9.45272,53880.46620,0
1009119039078,15.87,0.07,335.04049,-9.45266,53880.46884,0
1009119039078,15.96,0.07,335.04049,-9.45271,53880.47148,0
1009119039078,15.97,0.07,335.04051,-9.45269,53880.47413,0
1009119039078,15.83,0.09,335.04058,-9.45273,53886.45200,0
1009119039078,15.81,0.09,335.04053,-9.45275,53886.45286,0
1009119039078,15.83,0.09,335.04061,-9.45268,53886.45372,0
1009119039078,15.84,0.09,335.04054,-9.45273,53886.45458,0
1009119039078,15.82,0.06,335.04065,-9.45276,54050.11935,0
1009119039078,15.84,0.06,335.04059,-9.45267,54050.12802,0
1009119039078,15.81,0.06,335.04054,-9.45266,54050.13665,0
1009119039078,15.78,0.06,335.04064,-9.45271,54050.14530,0
1009119039078,15.81,0.06,335.04060,-9.45269,54057.13074,0
1009119039078,15.82,0.06,335.04063,-9.45272,54057.13617,0
1009119039078,15.83,0.06,335.04055,-9.45268,54057.14699,0
1009119039078,15.65,0.06,335.04075,-9.45255,54011.14444,0
1009119039078,15.78,0.06,335.04057,-9.45273,54011.14833,0
1009119039078,15.40,0.06,335.04057,-9.45274,54011.15222,0
1009119039078,15.66,0.06,335.04064,-9.45267,54011.15608,0
1009119039078,15.81,0.07,335.04060,-9.45271,54023.20836,0
1009119039078,15.84,0.07,335.04058,-9.45262,54023.21373,0
1009119039078,15.75,0.07,335.04060,-9.45269,54023.21910,0
1009119039078,15.80,0.06,335.04061,-9.45269,54023.22447,0
1009119039078,15.79,0.06,335.04060,-9.45273,53992.24497,0
1009119039078,15.81,0.06,335.04061,-9.45272,53992.25140,0
1009119039078,15.78,0.06,335.04058,-9.45274,53992.25790,0
1009119039078,15.79,0.06,335.04063,-9.45269,54439.10410,0
1009119039078,15.79,0.06,335.04061,-9.45270,54439.11065,0
1009119039078,15.83,0.06,335.04060,-9.45275,54439.11716,0
1009119039078,15.86,0.06,335.04059,-9.45270,54439.12449,0
1009119039078,15.81,0.07,335.04059,-9.45272,54454.07232,0
1009119039078,15.81,0.07,335.04062,-9.45273,54454.07568,0
1009119039078,15.79,0.07,335.04062,-9.45267,54454.07906,0
1009119039078,15.74,0.07,335.04066,-9.45280,54454.08244,0
1009119039078,15.84,0.07,335.04051,-9.45271,54261.42130,0
1009119039078,15.86,0.07,335.04052,-9.45268,54261.42611,0
1009119039078,15.85,0.07,335.04056,-9.45274,54261.43098,0
1009119039078,15.82,0.07,335.04057,-9.45272,54261.43584,0
1009119039078,15.82,0.07,335.04058,-9.45270,54275.38049,0
1009119039078,15.82,0.07,335.04056,-9.45284,54275.38900,0
1009119039078,15.80,0.07,335.04058,-9.45276,54275.39750,0
1009119039078,15.82,0.07,335.04061,-9.45268,54275.40600,0
1009119039078,15.83,0.07,335.04054,-9.45269,54244.44768,0
1009119039078,15.83,0.07,335.04056,-9.45271,54244.45152,0
1009119039078,15.80,0.07,335.04055,-9.45270,54244.45542,0
1009119039078,15.82,0.07,335.04058,-9.45272,54244.45934,0
1009119039078,15.78,0.06,335.04063,-9.45272,54417.13220,0
1009119039078,15.69,0.06,335.04071,-9.45274,54417.13939,0
1009119039078,15.81,0.06,335.04063,-9.45270,54417.14655,0
1009119039078,15.82,0.06,335.04061,-9.45269,54417.15370,0
1009119039078,15.79,0.06,335.04062,-9.45273,54377.19916,0
1009119039078,15.79,0.06,335.04059,-9.45271,54377.20564,0
