MasterID,Mag,Magerr,RA,Dec,MJD,Blend
1012060046416,16.53,0.07,170.81650,-11.93038,54093.48388,0
1012060046416,16.54,0.07,170.81645,-11.93037,54093.49149,0
1012060046416,16.51,0.07,170.81652,-11.93036,54093.49919,0
1012060046416,16.45,0.07,170.81645,-11.93039,54093.50691,0
1012060046416,16.53,0.08,170.81644,-11.93035,53776.42162,0
1012060046416,16.45,0.07,170.81645,-11.93044,53776.42807,0
1012060046416,16.52,0.08,170.81653,-11.93037,53776.43450,0
1012060046416,16.52,0.07,170.81648,-11.93048,53776.44093,0
1012060046416,16.47,0.07,170.81653,-11.93038,53790.37118,0
1012060046416,16.47,0.07,170.81650,-11.93040,53790.37649,0
1012060046416,16.55,0.07,170.81649,-11.93036,53790.38182,0
1012060046416,16.52,0.07,170.81652,-11.93034,53790.38711,0
1012060046416,16.48,0.07,170.81652,-11.93039,53763.41513,0
1012060046416,16.52,0.07,170.81648,-11.93049,53763.42381,0
1012060046416,16.49,0.07,170.81646,-11.93042,53763.43250,0
1012060046416,16.52,0.07,170.81648,-11.93042,53763.44122,0
1012060046416,16.45,0.15,170.81656,-11.93018,53904.16052,0
1012060046416,16.26,0.14,170.81652,-11.93050,53904.16154,0
1012060046416,16.41,0.14,170.81648,-11.93021,53904.16254,0
1012060046416,16.51,0.15,170.81634,-11.93045,53904.16354,0
1012060046416,16.53,0.07,170.81646,-11.93035,53798.31345,0
1012060046416,16.55,0.07,170.81649,-11.93034,53798.32157,0
1012060046416,16.48,0.07,170.81653,-11.93038,53798.32991,0
1012060046416,16.50,0.07,170.81649,-11.93037,53798.33801,0
1012060046416,16.50,0.07,170.81652,-11.93034,53856.20491,0
1012060046416,16.48,0.07,170.81646,-11.93033,53856.21335,0
1012060046416,16.44,0.07,170.81650,-11.93037,53856.22183,0
1012060046416,16.56,0.08,170.81646,-11.93034,53856.23031,0
1012060046416,16.52,0.08,170.81647,-11.93038,54206.19798,0
1012060046416,16.50,0.08,170.81650,-11.93041,54206.20502,0
1012060046416,16.52,0.08,170.81649,-11.93034,54206.21207,0
1012060046416,16.52,0.08,170.81649,-11.93034,54206.21910,0
1012060046416,16.53,0.08,170.81650,-11.93043,54157.30856,0
1012060046416,16.46,0.07,170.81657,-11.93039,54157.31725,0
1012060046416,16.55,0.08,170.81649,-11.93042,54157.32596,0
1012060046416,16.53,0.08,170.81649,-11.93044,54157.33469,0
1012060046416,16.51,0.07,170.81647,-11.93039,54128.38718,0
1012060046416,16.53,0.07,170.81643,-11.93035,54128.39319,0
1012060046416,16.47,0.07,170.81642,-11.93035,54128.39921,0
1012060046416,16.52,0.07,170.81648,-11.93034,54128.40524,0
1012060046416,16.50,0.07,170.81648,-11.93038,54173.29583,0
1012060046416,16.51,0.07,170.81652,-11.93037,54173.30344,0
1012060046416,16.48,0.07,170.81649,-11.93037,54173.31100,0
1012060046416,16.50,0.07,170.81648,-11.93039,54173.31857,0
1012060046416,16.48,0.07,170.81649,-11.93034,54179.26001,0
1012060046416,16.51,0.07,170.81648,-11.93037,54179.26754,0
1012060046416,16.49,0.07,170.81646,-11.93033,54179.27508,0
1012060046416,16.49,0.07,170.81650,-11.93040,54179.28261,0
1012060046416,16.54,0.07,170.81649,-11.93032,54568.22267,0
1012060046416,16.54,0.07,170.81643,-11.93033,54568.22764,0
1012060046416,16.52,0.07,170.81646,-11.93030,54568.23262,0
1012060046416,16.56,0.07,170.81647,-11.93027,54568.23757,0
1012060046416,16.53,0.07,170.81645,-11.93029,54583.19650,0
1012060046416,16.50,0.07,170.81642,-11.93034,54583.20427,0
1012060046416,16.54,0.07,170.81651,-11.93033,54583.21204,0
1012060046416,16.51,0.07,170.81643,-11.93029,54583.21977,0
1012060046416,16.49,0.07,170.81650,-11.93037,54498.41235,0
1012060046416,16.52,0.07,170.81652,-11.93035,54498.41828,0
1012060046416,16.46,0.07,170.81650,-11.93038,54498.42424,0
1012060046416,16.53,0.07,170.81647,-11.93039,54498.43021,0
1012060046416,16.48,0.07,170.81642,-11.93037,54524.36598,0
1012060046416,16.51,0.07,170.81647,-11.93033,54524.37426,0
1012060046416,16.54,0.07,170.81644,-11.93032,54524.38253,0
1012060046416,16.49,0.07,170.81648,-11.93030,54524.39078,0
1012060046416,16.52,0.07,170.81647,-11.93031,54483.38511,0
1012060046416,16.49,0.07,170.81645,-11.93036,54483.39168,0
1012060046416,16.44,0.07,170.81639,-11.93035,54483.39824,0
1012060046416,16.47,0.07,170.81652,-11.93036,54483.40478,0
1012060046416,16.53,0.07,170.81649,-11.93033,54532.23391,0
1012060046416,16.55,0.08,170.81654,-11.93032,54532.24203,0
1012060046416,16.57,0.07,170.81645,-11.93034,54532.25014,0
1012060046416,16.53,0.07,170.81645,-11.93027,54532.25823,0
1012060046416,16.55,0.07,170.81652,-11.93039,54555.26371,0
1012060046416,16.49,0.07,170.81650,-11.93037,54555.27080,0
1012060046416,16.47,0.07,170.81650,-11.93039,54555.27791,0
1012060046416,16.52,0.07,170.81649,-11.93031,54555.28515,0
1012060046416,16.54,0.07,170.81641,-11.93028,55185.45012,0
1012060046416,16.48,0.07,170.81641,-11.93040,55185.45876,0
1012060046416,16.48,0.07,170.81645,-11.93037,55185.46753,0
1012060046416,16.51,0.07,170.81651,-11.93034,55185.47628,0
1012060046416,16.54,0.07,170.81647,-11.93026,54864.41610,0
1012060046416,16.51,0.07,170.81645,-11.93030,54864.42421,0
1012060046416,16.53,0.07,170.81644,-11.93031,54864.43235,0
